COLLOCATES	WORDS	SPAN	CORPUS	SENTENCE_NUM	MATCHED_SENTENCE
sendiri	senang	'3	corp_iNwsCrw2012_1M	stn._968606	diri dengan memberikan perasaan <node>senang</node> akan diri <colloc span=3>sendiri</colloc> secara
saya	senang	'3	corp_iWeb2011_300K	stn._59522	antarpersonal ada sedikit rasa <node>senang</node> di hati <colloc span=3>saya</colloc> karena
untuk	senang	'3	corp_iWeb2011_300K	stn._62131	gempa a stimulasi emosi <node>senang</node> atau kegembiraan <colloc span=3>untuk</colloc> mengatasi
yang	senang	'3	corp_iWeb2011_300K	stn._64999	NA NA NA perasaaan <node>senang</node> setelah menolong <colloc span=3>yang</colloc> tidak
lewati	senang	'3	corp_iWeb2011_300K	stn._148782	NA NA susah dan <node>senang</node> sudah kita <colloc span=3>lewati</colloc> bersama
ki	senang	'3	corp_iWeb2011_300K	stn._192833	NA NA NA ia <node>senang</node> mendengar ceritera <colloc span=3>ki</colloc> jayaraga
gembira	senang	'3	corp_iWeb2011_300K	stn._250165	NA NA NA susah <node>senang</node> sedih dan <colloc span=3>gembira</colloc> sudah
mendapat	senang	'3	corp_iWeb2011_300K	stn._276886	NA NA NA NA <node>senang</node> juga nih <colloc span=3>mendapat</colloc> kabar
sakit	senang	'3	corp_iWeb2012_1M	stn._964	mereka dalam susah dan <node>senang</node> sehat atau <colloc span=3>sakit</colloc> pemilik
rasa	senang	'3	corp_iWeb2012_1M	stn._10911	ekspresi non-verbal seperti rasa <node>senang</node> bangga dan <colloc span=3>rasa</colloc> malu
emosi	senang	'3	corp_iWeb2012_1M	stn._13768	individu dalam bentuk perasaan <node>senang</node> atau hambatan <colloc span=3>emosi</colloc> dalam
merasa	senang	'3	corp_iWeb2012_1M	stn._16442	biasanya disertai dengan perasaan <node>senang</node> karena itu <colloc span=3>merasa</colloc> ada
yang	senang	'3	corp_iWeb2012_1M	stn._16925	berbagi sakit dan berbagi <node>senang</node> terhadap apa <colloc span=3>yang</colloc> dialami
kesukaan	senang	'3	corp_iWeb2012_1M	stn._23493	menimbulkan ketidaksukaan dan rasa <node>senang</node> akan menimbulkan <colloc span=3>kesukaan</colloc> dan
senang	senang	'3	corp_iWeb2012_1M	stn._25703	maka akan timbul perasaan <node>senang</node> atau tidak <colloc span=3>senang</colloc> setuju
tidak	senang	'3	corp_iWeb2012_1M	stn._25703	perasaan senang atau tidak <node>senang</node> setuju atau <colloc span=3>tidak</colloc> setuju
dan	senang	'3	corp_iWeb2012_1M	stn._54352	merasakan emosi positif seperti <node>senang</node> riang bertekad <colloc span=3>dan</colloc> emosi-emosi
perasaan	senang	'3	corp_iWeb2012_1M	stn._68914	tertentu seperti perasaan takut <node>senang</node> sedih dan <colloc span=3>perasaan</colloc> damai
deh	senang	'3	corp_iWeb2012_1M	stn._81282	pokoknya tinggkatan tertinggi dari <node>senang</node> dan gembira <colloc span=3>deh</colloc> NA
keadaan	senang	'3	corp_iWeb2012_1M	stn._95331	tawadhu baik dalam keadaan <node>senang</node> atau dalam <colloc span=3>keadaan</colloc> bencana
disebabkan	senang	'3	corp_iWeb2012_1M	stn._96479	semua keluarga kaget bercampur <node>senang</node> hal ini <colloc span=3>disebabkan</colloc> karena
tersebut	senang	'3	corp_iWeb2012_1M	stn._112699	muncul tergantung pada perasaan <node>senang</node> atas lagu <colloc span=3>tersebut</colloc> NA
wajah	senang	'3	corp_iWeb2012_1M	stn._120172	dengan penuh haru dan <node>senang</node> terpancar diraut <colloc span=3>wajah</colloc> kedua
seseorang	senang	'3	corp_iWeb2012_1M	stn._123876	kepuasan pelanggan adalah perasaan <node>senang</node> atau kekecewaan <colloc span=3>seseorang</colloc> setelah
lagu	senang	'3	corp_iWeb2012_1M	stn._136994	yang merasa ikut terbawa <node>senang</node> jika mendengar <colloc span=3>lagu</colloc> dari
hal	senang	'3	corp_iWeb2012_1M	stn._164094	NA NA NA susah <node>senang</node> bahagia maupun <colloc span=3>hal</colloc> yang
meminang	senang	'3	corp_iWeb2012_1M	stn._169052	NA NA dengan perasaan <node>senang</node> ustman segera <colloc span=3>meminang</colloc> rukoyyah
semua	senang	'3	corp_iWeb2012_1M	stn._169339	NA NA NA NA <node>senang</node> sedih marah <colloc span=3>semua</colloc> bercampur
bahkan	senang	'3	corp_iWeb2012_1M	stn._176477	hal inilah yang menimbulkan <node>senang</node> dan susah <colloc span=3>bahkan</colloc> bisa
dalam	senang	'3	corp_iWeb2012_1M	stn._179181	karyawan untuk memberikan rasa <node>senang</node> dan puas <colloc span=3>dalam</colloc> pelayanan
keagamaan	senang	'3	corp_iWeb2012_1M	stn._179815	NA NA menunjukkan rasa <node>senang</node> mendengarkan cerita <colloc span=3>keagamaan</colloc> NA
senang	senang	'3	corp_iWeb2012_1M	stn._184910	didasarkan oleh alasan rasa <node>senang</node> atau tidak <colloc span=3>senang</colloc> setuju
tidak	senang	'3	corp_iWeb2012_1M	stn._184910	rasa senang atau tidak <node>senang</node> setuju atau <colloc span=3>tidak</colloc> setuju
dll	senang	'3	corp_iWeb2012_1M	stn._188401	kndisi mental seperti perasaan <node>senang</node> sedih takut <colloc span=3>dll</colloc> NA
serta	senang	'3	corp_iWeb2012_1M	stn._199927	emosi positif berupa emosi <node>senang</node> sayang malu <colloc span=3>serta</colloc> rindu
setelah	senang	'3	corp_iWeb2012_1M	stn._211297	diri sendiri atau rasa <node>senang</node> dengan pilihan <colloc span=3>setelah</colloc> berdoa
mereka	senang	'3	corp_iWeb2012_1M	stn._242945	NA baik dalam keadaan <node>senang</node> maupun susah <colloc span=3>mereka</colloc> tetap
saya	senang	'3	corp_iWeb2012_1M	stn._259392	nih ya ada perasaan <node>senang</node> juga kalau <colloc span=3>saya</colloc> dibayarin
itu	senang	'3	corp_iWeb2012_1M	stn._263228	NA NA NA NA <node>senang</node> atau enak <colloc span=3>itu</colloc> mengikuti
kepada	senang	'3	corp_iWeb2012_1M	stn._276886	pujian boleh meningkatkan rasa <node>senang</node> dan keriangan <colloc span=3>kepada</colloc> kanak-kanak
kenapa	senang	'3	corp_iWeb2012_1M	stn._283148	NA saya kaget bercampur <node>senang</node> dan menanyakan <colloc span=3>kenapa</colloc> NA
itu	senang	'3	corp_iWeb2012_1M	stn._286176	dan ada sedikit rasa <node>senang</node> akan hal <colloc span=3>itu</colloc> NA
bersama	senang	'3	corp_iWeb2012_1M	stn._302790	NA NA susah dan <node>senang</node> kami jalani <colloc span=3>bersama</colloc> di
terkira	senang	'3	corp_iWeb2012_1M	stn._325474	NA NA demi rasa <node>senang</node> yang tak <colloc span=3>terkira</colloc> NA
tenda	senang	'3	corp_iWeb2012_1M	stn._343590	dalamnya mereka dengan rasa <node>senang</node> tinggal di <colloc span=3>tenda</colloc> yang
maksud	senang	'3	corp_iWeb2012_1M	stn._354892	NA kami menjawab bahwa <node>senang</node> yang anda <colloc span=3>maksud</colloc> dalam
atau	senang	'3	corp_iWeb2012_1M	stn._364110	dan ungkapan perasaan seperti <node>senang</node> ragu takut <colloc span=3>atau</colloc> menolak
hati	senang	'3	corp_iWeb2012_1M	stn._377567	NA NA ada perasaan <node>senang</node> berdesir di <colloc span=3>hati</colloc> saat
muncul	senang	'3	corp_iWeb2012_1M	stn._380305	ini memberikan sensasi rasa <node>senang</node> yang juga <colloc span=3>muncul</colloc> saat
saya	senang	'3	corp_iWeb2012_1M	stn._383691	NA NA ada rasa <node>senang</node> di hati <colloc span=3>saya</colloc> dengan
anak	senang	'3	corp_iWeb2012_1M	stn._410409	yang selalu memberikan rasa <node>senang</node> akan membuat <colloc span=3>anak</colloc> didik
seks	senang	'3	corp_iWeb2012_1M	stn._412396	mulai timbul sebagai perasaan <node>senang</node> atau perbedaan <colloc span=3>seks</colloc> mulai
pada	senang	'3	corp_iWeb2012_1M	stn._412396	mulai timbul sebagai perasaan <node>senang</node> atau malu <colloc span=3>pada</colloc> lawan
tak	senang	'3	corp_iWeb2012_1M	stn._434054	jelas rasa marah rasa <node>senang</node> atau memang <colloc span=3>tak</colloc> lagi
si	senang	'3	corp_iWeb2012_1M	stn._437679	untukmelukai dan menimbulkan rasa <node>senang</node> di hati <colloc span=3>si</colloc> pelaku
seseorang	senang	'3	corp_iWeb2012_1M	stn._438861	sebagai perasaan puas rasa <node>senang</node> dan kelegaan <colloc span=3>seseorang</colloc> dikarenakan
karena	senang	'3	corp_iWeb2012_1M	stn._448838	tapi kekekalan penuh rasa <node>senang</node> dan kebanggaan <colloc span=3>karena</colloc> kita
diberikan	senang	'3	corp_iWeb2012_1M	stn._451470	hanya tergantung pada rasa <node>senang</node> apa yang <colloc span=3>diberikan</colloc> oleh
yang	senang	'3	corp_iWeb2012_1M	stn._454896	lakukan dalam susah maupun <node>senang</node> dalam impian <colloc span=3>yang</colloc> ingin
dan	senang	'3	corp_iWeb2012_1M	stn._458436	takut sedih gembira kecewa <node>senang</node> benci was-was <colloc span=3>dan</colloc> sebagainya
segala	senang	'3	corp_iWeb2012_1M	stn._470413	NA menikmati susah dan <node>senang</node> hidup merekam <colloc span=3>segala</colloc> fenomena-fenomena
tapi	senang	'3	corp_iWeb2012_1M	stn._474569	NA NA NA NA <node>senang</node> bercampur bingung <colloc span=3>tapi</colloc> kami
bahagia	senang	'3	corp_iWeb2012_1M	stn._490729	mengalami dan mengekspresikan rasa <node>senang</node> sedih kecewa <colloc span=3>bahagia</colloc> cemas
yang	senang	'3	corp_iWeb2012_1M	stn._498188	NA NA NA perasaan <node>senang</node> dan bahagia <colloc span=3>yang</colloc> tidak
iblis	senang	'3	corp_iWeb2012_1M	stn._520844	NA NA ada perasaan <node>senang</node> melihat sang <colloc span=3>iblis</colloc> tua
tangan	senang	'3	corp_iWeb2012_1M	stn._521756	rahkan nyawaku gembira dan <node>senang</node> ke dalam <colloc span=3>tangan</colloc> bapa
atau	senang	'3	corp_iWeb2012_1M	stn._533298	lebih tinggi dari sekedar <node>senang</node> suka enak <colloc span=3>atau</colloc> gembira
dapat	senang	'3	corp_iWeb2012_1M	stn._544548	NA NA NA rasa <node>senang</node> pada bayi <colloc span=3>dapat</colloc> terlihat
mendorongku	senang	'3	corp_iWeb2012_1M	stn._612611	NA NA namun rasa <node>senang</node> di hatiku <colloc span=3>mendorongku</colloc> untuk
cinta	senang	'3	corp_iWeb2012_1M	stn._616730	otak meningkat dan perasaan <node>senang</node> bahagia dan <colloc span=3>cinta</colloc> juga
kedua	senang	'3	corp_iWeb2012_1M	stn._616786	yaitu pertama satu rasa <node>senang</node> dan puas <colloc span=3>kedua</colloc> pemecahan
adalah	senang	'3	corp_iWeb2012_1M	stn._635943	riyasah dengan hubbul jah <node>senang</node> pangkat kedudukan <colloc span=3>adalah</colloc> saling
tadi	senang	'3	corp_iWeb2012_1M	stn._651166	NA NA NA rasa <node>senang</node> dan gembiranya <colloc span=3>tadi</colloc> hilang
lebih	senang	'3	corp_iWeb2012_1M	stn._653961	dengan melibatkan rasa bahagia <node>senang</node> kita jauh <colloc span=3>lebih</colloc> mudah
diri	senang	'3	corp_iWeb2012_1M	stn._673975	anda fokus pada perasaan <node>senang</node> di dalam <colloc span=3>diri</colloc> dan
netral	senang	'3	corp_iWeb2012_1M	stn._676424	kita amati tanpa rasa <node>senang</node> atau benci <colloc span=3>netral</colloc> kramadangsa
rasa	senang	'3	corp_iWeb2012_1M	stn._686725	NA NA NA dengan <node>senang</node> hati dan <colloc span=3>rasa</colloc> gembira
sukses	senang	'3	corp_iWeb2012_1M	stn._715442	merebahkan tubuhku dengan perasaan <node>senang</node> akhirnya aku <colloc span=3>sukses</colloc> juga
pihak	senang	'3	corp_iWeb2012_1M	stn._726301	dalam arti memberikan rasa <node>senang</node> pada semua <colloc span=3>pihak</colloc> kuat
dekat	senang	'3	corp_iWeb2012_1M	stn._730842	yang ada adalah rasa <node>senang</node> bila bisa <colloc span=3>dekat</colloc> dengan
lain	senang	'3	corp_iWeb2012_1M	stn._743778	pernah mengalami rasa bahagia <node>senang</node> gembira dan <colloc span=3>lain</colloc> sebagainya
lapang	senang	'3	corp_iWeb2012_1M	stn._760775	berada dalam keadaan nyaman <node>senang</node> leluasa dan <colloc span=3>lapang</colloc> NA
saya	senang	'3	corp_iWeb2012_1M	stn._789095	itu campur baur kaget <node>senang</node> terharu tapi <colloc span=3>saya</colloc> nggak
ataupaun	senang	'3	corp_iWeb2012_1M	stn._804836	ataupun sehat susah ataupun <node>senang</node> dalam bahagia <colloc span=3>ataupaun</colloc> penderitaan
pendahuluan	senang	'3	corp_iWeb2012_1M	stn._806991	31 dalam susah atau <node>senang</node> pelajaran 13 <colloc span=3>pendahuluan</colloc> ini
lagi	senang	'3	corp_iWeb2012_1M	stn._812881	NA NA NA rasa <node>senang</node> labih memuncak <colloc span=3>lagi</colloc> jika
nafsu	senang	'3	corp_iWeb2012_1M	stn._828774	otak yang meningkatkan perasaan <node>senang</node> dan meningkatkan <colloc span=3>nafsu</colloc> makan
belajar	senang	'3	corp_iWeb2012_1M	stn._830005	gang-gang di venice menikmati <node>senang</node> dan menantangnya <colloc span=3>belajar</colloc> di
tambah	senang	'3	corp_iWeb2012_1M	stn._836748	4 menit seperti rasa <node>senang</node> riang gembira <colloc span=3>tambah</colloc> pede
akan	senang	'3	corp_iWeb2012_1M	stn._845518	selamanya di dunia ini <node>senang</node> dan sedih <colloc span=3>akan</colloc> datang
berkeringat	senang	'3	corp_iWeb2012_1M	stn._853117	semua itu keinginannya adalah <node>senang</node> tanpa harus <colloc span=3>berkeringat</colloc> memang
campur	senang	'3	corp_iWeb2012_1M	stn._876338	NA segala kejadian sedih <node>senang</node> sendiri semua <colloc span=3>campur</colloc> jadi
wajah	senang	'3	corp_iWeb2012_1M	stn._881492	dan penuh keringat rona <node>senang</node> terpampang di <colloc span=3>wajah</colloc> kami
raut	senang	'3	corp_iWeb2012_1M	stn._893900	kabar gembira awalnya perasaan <node>senang</node> muncul dalam <colloc span=3>raut</colloc> wajah
bahagia	senang	'3	corp_iWeb2012_1M	stn._902847	hasilnya akan timbul perasaan <node>senang</node> tenang dan <colloc span=3>bahagia</colloc> NA
dengan	senang	'3	corp_iWeb2012_1M	stn._915279	memang benar menilai susah <node>senang</node> seseorang perlu <colloc span=3>dengan</colloc> mata
senang	senang	'3	corp_iWeb2012_1M	stn._923304	dapat disimpulkan sebagai perasaan <node>senang</node> atau tidak <colloc span=3>senang</colloc> selama
dan	senang	'3	corp_iWeb2012_1M	stn._928967	NA ada sedih dan <node>senang</node> ada cinta <colloc span=3>dan</colloc> benci
karena	senang	'3	corp_iWeb2012_1M	stn._931346	mahasiswa excitement atau rasa <node>senang</node> yang meluap <colloc span=3>karena</colloc> mengenal
dan	senang	'3	corp_iWeb2012_1M	stn._936553	awal individu yaitu perasaan <node>senang</node> kecewa terpesona <colloc span=3>dan</colloc> antusias
perasaan	senang	'3	corp_iWeb2012_1M	stn._945602	NA NA resah takut <node>senang</node> dll itulah <colloc span=3>perasaan</colloc> yang
pun	senang	'3	corp_iWeb2012_1M	stn._952353	keadaan psikologisnya seperti perasaan <node>senang</node> bahagia atau <colloc span=3>pun</colloc> sedih
sukses	senang	'3	corp_iWeb2012_1M	stn._973873	positip seperti bahagia rasa <node>senang</node> puas merasa <colloc span=3>sukses</colloc> merasa
yang	senang	'3	corp_iWeb2012_1M	stn._980768	bisa tertawa dan berekspresi <node>senang</node> terhadap kejadian <colloc span=3>yang</colloc> menyenangkan
memamerkan	senang	'3	corp_iWeb2012_1M	stn._984781	spontan ia diliputi rasa <node>senang</node> dan suka <colloc span=3>memamerkan</colloc> pada
sebagai	senang	'3	corp_iWeb2012_1M	stn._986917	dukungan ikhwah dalam keadaan <node>senang</node> dan susah <colloc span=3>sebagai</colloc> ungkapan
akan	senang	'4	corp_iMxd2012_1M	stn._15868	NA NA NA baik <node>senang</node> maupun susah semuanya <colloc span=4>akan</colloc>
bisa	senang	'4	corp_iMxd2012_1M	stn._18190	 katanya aku merasakan <node>senang</node> dong karena aku <colloc span=4>bisa</colloc>
akan	senang	'4	corp_iMxd2012_1M	stn._23541	merasuki pikiran dan rasa <node>senang</node> yang muncul ini <colloc span=4>akan</colloc>
karena	senang	'4	corp_iMxd2012_1M	stn._49246	itu sebagai ungkapan rasa <node>senang</node> dan terima kasihnya <colloc span=4>karena</colloc>
hadir	senang	'4	corp_iMxd2012_1M	stn._58810	NA NA NA rasa <node>senang</node> yang tadi sempat <colloc span=4>hadir</colloc>
seolah-olah	senang	'4	corp_iMxd2012_1M	stn._61717	NA NA timbul rasa <node>senang</node> yang semu euphoria <colloc span=4>seolah-olah</colloc>
sedih	senang	'4	corp_iMxd2012_1M	stn._67343	NA NA memberi rasa <node>senang</node> cinta cemburu bahkan <colloc span=4>sedih</colloc>
dan	senang	'4	corp_iMxd2012_1M	stn._69476	NA NA NA NA <node>senang</node> dan susah puas <colloc span=4>dan</colloc>
yang	senang	'4	corp_iMxd2012_1M	stn._84993	NA NA kitapun merasakan <node>senang</node> jika ada seseorang <colloc span=4>yang</colloc>
berkali-kali	senang	'4	corp_iMxd2012_1M	stn._109501	dan tentunya dengan perasaan <node>senang</node> dan ingin melakukannya <colloc span=4>berkali-kali</colloc>
rasa	senang	'4	corp_iMxd2012_1M	stn._111350	NA NA  rasa <node>senang</node> yang sejati adalah <colloc span=4>rasa</colloc>
melihat	senang	'4	corp_iMxd2012_1M	stn._111350	yang sejati adalah rasa <node>senang</node> yang didapat karena <colloc span=4>melihat</colloc>
melibatkan	senang	'4	corp_iMxd2012_1M	stn._133531	karena penyembahan meliputi keadaan <node>senang</node> akan allah penyembahan <colloc span=4>melibatkan</colloc>
dalih	senang	'4	corp_iMxd2012_1M	stn._153964	dihambur-hamburkan untuk menuruti perasaan <node>senang</node> makan daging dengan <colloc span=4>dalih</colloc>
semalaman	senang	'4	corp_iMxd2012_1M	stn._156881	winda bercerita dengan perasaan <node>senang</node> ke aditya bahwa <colloc span=4>semalaman</colloc>
dari	senang	'4	corp_iMxd2012_1M	stn._165652	NA bagaimana pun rasa <node>senang</node> kangin itu berasal <colloc span=4>dari</colloc>
kemudian	senang	'4	corp_iMxd2012_1M	stn._171487	 reaksi mi-ho bercampur <node>senang</node> dan khawtir tapi <colloc span=4>kemudian</colloc>
sakaw	senang	'4	corp_iMxd2012_1M	stn._174905	NA ada rasa sedih <node>senang</node> haru marah dan <colloc span=4>sakaw</colloc>
yang	senang	'4	corp_iMxd2012_1M	stn._192833	gairah semangat dan rasa <node>senang</node> dalam belajar sehingga <colloc span=4>yang</colloc>
bakal	senang	'4	corp_iMxd2012_1M	stn._203117	NA NA NA rasa <node>senang</node> dan tak menyangka <colloc span=4>bakal</colloc>
kencang	senang	'4	corp_iMxd2012_1M	stn._222092	kaget setengah mati bercampur <node>senang</node> dia peluk aku <colloc span=4>kencang</colloc>
dan	senang	'4	corp_iMxd2012_1M	stn._233127	NA NA NA rasa <node>senang</node> nafsu takut marah <colloc span=4>dan</colloc>
aduhai	senang	'4	corp_iMxd2012_1M	stn._243349	ada perasaan hanyalah rasa <node>senang</node> memandang tubuh yang <colloc span=4>aduhai</colloc>
memperhatikan	senang	'4	corp_iMxd2012_1M	stn._273778	NA NA atau perasaan <node>senang</node> kita saat tergelak <colloc span=4>memperhatikan</colloc>
badan	senang	'4	corp_iMxd2012_1M	stn._281257	menyenangkan atau timbul perasaan <node>senang</node> atau sakit dalam <colloc span=4>badan</colloc>
tapi	senang	'4	corp_iMxd2012_1M	stn._307168	dalam hatinya timbul perasaan <node>senang</node> mendengar alasan hankyung <colloc span=4>tapi</colloc>
percaya	senang	'4	corp_iMxd2012_1M	stn._310511	terima kasih dan rasa <node>senang</node> karena mereka tidak <colloc span=4>percaya</colloc>
dan	senang	'4	corp_iMxd2012_1M	stn._314516	cukup beragam ada ekspresi <node>senang</node> sedih dan geram <colloc span=4>dan</colloc>
marah	senang	'4	corp_iMxd2012_1M	stn._358518	emosi itu macam2 ada <node>senang</node> bahagia tergila-gila sedih <colloc span=4>marah</colloc>
ikut	senang	'4	corp_iMxd2012_1M	stn._359424	mereka semua menyampaikan rasa <node>senang</node> dan bangga dapat <colloc span=4>ikut</colloc>
sendiri	senang	'4	corp_iMxd2012_1M	stn._361540	kang ha dengan perasaan <node>senang</node> dan ia tertawa <colloc span=4>sendiri</colloc>
warna	senang	'4	corp_iMxd2012_1M	stn._367959	NA NA NA ekspresi <node>senang</node> yang ditampilkan dalam <colloc span=4>warna</colloc>
itu	senang	'4	corp_iMxd2012_1M	stn._368547	membandingkan diri dalam keadaan <node>senang</node> juga indikasinya seperti <colloc span=4>itu</colloc>
wajahnya	senang	'4	corp_iMxd2012_1M	stn._388498	yang sering memperlihatkan rasa <node>senang</node> atau marah di <colloc span=4>wajahnya</colloc>
tapi	senang	'4	corp_iMxd2012_1M	stn._403478	ke jakarta dengan perasaah <node>senang</node> bisa pulang kampung <colloc span=4>tapi</colloc>
menyerbu	senang	'4	corp_iMxd2012_1M	stn._404409	center- yang memberikan rasa <node>senang</node> akan membuat pembeli <colloc span=4>menyerbu</colloc>
demikian	senang	'4	corp_iMxd2012_1M	stn._408728	dicintai dan memperoleh rasa <node>senang</node> ia akan bergembira <colloc span=4>demikian</colloc>
karena	senang	'4	corp_iMxd2012_1M	stn._424673	NA NA dia merasakan <node>senang</node> tinggal di sana <colloc span=4>karena</colloc>
lebih	senang	'4	corp_iMxd2012_1M	stn._443803	NA nah barangkali rasa <node>senang</node> itulah yang membuatnya <colloc span=4>lebih</colloc>
situ	senang	'4	corp_iMxd2012_1M	stn._450577	mesra namun tergambar sinar <node>senang</node> dan bangga di <colloc span=4>situ</colloc>
simpati	senang	'4	corp_iMxd2012_1M	stn._453058	digunakan untuk merepresentasi perasaan <node>senang</node> cinta kangen atau <colloc span=4>simpati</colloc>
bentuk	senang	'4	corp_iMxd2012_1M	stn._470776	NA NA NA rasa <node>senang</node> seorang malna pada <colloc span=4>bentuk</colloc>
lain	senang	'4	corp_iMxd2012_1M	stn._473855	2 keikutsertaan merasakan perasaan <node>senang</node> susah dsb orang <colloc span=4>lain</colloc>
disebut	senang	'4	corp_iMxd2012_1M	stn._493917	rasa sakit serta rasa <node>senang</node> nyaman tersebut adalah <colloc span=4>disebut</colloc>
dirinya	senang	'4	corp_iMxd2012_1M	stn._504008	padanya dan timbul perasaan <node>senang</node> dan puas akan <colloc span=4>dirinya</colloc>
dan	senang	'4	corp_iMxd2012_1M	stn._505902	menghayati puisi sebagai rasa <node>senang</node> pada struktur logika <colloc span=4>dan</colloc>
jengkel	senang	'4	corp_iMxd2012_1M	stn._519645	seperti benci atau suka <node>senang</node> dan sedih marah <colloc span=4>jengkel</colloc>
mungkin	senang	'4	corp_iMxd2012_1M	stn._522654	NA tapi setelah rasa <node>senang</node> tersebut hilang anda <colloc span=4>mungkin</colloc>
malah	senang	'4	corp_iMxd2012_1M	stn._523555	mengharap sesuatu tentang perasaan <node>senang</node> mendapatkan sesuatu atau <colloc span=4>malah</colloc>
tak	senang	'4	corp_iMxd2012_1M	stn._535962	yang kesakitan menawarkan rasa <node>senang</node> kepada mereka yang <colloc span=4>tak</colloc>
adalah	senang	'4	corp_iMxd2012_1M	stn._536204	pada allah swt rasa <node>senang</node> karena memiliki karamah <colloc span=4>adalah</colloc>
bukan	senang	'4	corp_iMxd2012_1M	stn._536204	karena memiliki karamah adalah <node>senang</node> kepada sesuatu yang <colloc span=4>bukan</colloc>
dan	senang	'4	corp_iMxd2012_1M	stn._536574	NA sebagai contoh perasaan <node>senang</node> puas secara jasmani <colloc span=4>dan</colloc>
terjadi	senang	'4	corp_iMxd2012_1M	stn._542825	NA NA dalam keadaan <node>senang</node> justru keadaan yang <colloc span=4>terjadi</colloc>
ekornya	senang	'4	corp_iMxd2012_1M	stn._542825	suara jika sedang dalamkeadaan <node>senang</node> sedang anjing mengibaskan <colloc span=4>ekornya</colloc>
timnas	senang	'4	corp_iMxd2012_1M	stn._548322	bahrain 2-1 meninggalkan perasaan <node>senang</node> bagi para pendukung <colloc span=4>timnas</colloc>
ibuku	senang	'4	corp_iMxd2012_1M	stn._561735	NA NA NA rasa <node>senang</node> dan sedih menyatu <colloc span=4>ibuku</colloc>
apakah	senang	'4	corp_iMxd2012_1M	stn._591773	NA NA NA rasa <node>senang</node> pada semua orang <colloc span=4>apakah</colloc>
itu	senang	'4	corp_iMxd2012_1M	stn._612726	anak sudah memiliki rasa <node>senang</node> untuk hal-hal seperti <colloc span=4>itu</colloc>
waktu	senang	'4	corp_iMxd2012_1M	stn._623348	dikenang akan selalu memberi <node>senang</node> meski di sebarang <colloc span=4>waktu</colloc>
orang	senang	'4	corp_iMxd2012_1M	stn._685468	terjadi pada umumnya adalah <node>senang</node> dan selalu ada <colloc span=4>orang</colloc>
jumlah	senang	'4	corp_iMxd2012_1M	stn._705793	memunculkan dan meningkatkan rasa <node>senang</node> menambah wawasan menambah <colloc span=4>jumlah</colloc>
dia	senang	'4	corp_iMxd2012_1M	stn._706028	sri memandangku dengan rasa <node>senang</node> kadang kadang tubuhnya <colloc span=4>dia</colloc>
batin	senang	'4	corp_iMxd2012_1M	stn._717458	ini apakah timbul rasa <node>senang</node> pada jasmani dan <colloc span=4>batin</colloc>
gembira	senang	'4	corp_iMxd2012_1M	stn._737435	terjadi yang membuat kita <node>senang</node> sehingga kita akhirnya <colloc span=4>gembira</colloc>
bagaimana	senang	'4	corp_iMxd2012_1M	stn._791895	menjadi pikiran bagaimana perasaan <node>senang</node> ketika rekan-rekannya hadir <colloc span=4>bagaimana</colloc>
dan	senang	'4	corp_iMxd2012_1M	stn._809412	NA NA NA perasaan <node>senang</node> bertemu teman lama <colloc span=4>dan</colloc>
bebas	senang	'4	corp_iMxd2012_1M	stn._824441	maka menikmatinya dengan rasa <node>senang</node> pesta alkohol seks <colloc span=4>bebas</colloc>
billy	senang	'4	corp_iMxd2012_1M	stn._849585	menampakkan mcmurphy menyatakan rasa <node>senang</node> dan yang memberikan <colloc span=4>billy</colloc>
itu	senang	'4	corp_iMxd2012_1M	stn._875138	NA NA NA jadi <node>senang</node> atau kecewa seseorang <colloc span=4>itu</colloc>
gumilang	senang	'4	corp_iMxd2012_1M	stn._881608	tumbuh perasaan bangga dan <node>senang</node> pada diri panji <colloc span=4>gumilang</colloc>
mencapai	senang	'4	corp_iMxd2012_1M	stn._896318	NA NA NA rasa <node>senang</node> setelah membuat sri <colloc span=4>mencapai</colloc>
sesuatu	senang	'4	corp_iMxd2012_1M	stn._899079	yaitu perasaan rindu dan <node>senang</node> yang istimewa terhadap <colloc span=4>sesuatu</colloc>
sekaligus	senang	'4	corp_iMxd2012_1M	stn._916079	sukses mampu memberikan rasa <node>senang</node> dan rasa bahagia <colloc span=4>sekaligus</colloc>
tahu	senang	'4	corp_iMxd2012_1M	stn._931646	ia tidak dalam kondisi <node>senang</node> hatinya dan mereka <colloc span=4>tahu</colloc>
sedih	senang	'4	corp_iMxd2012_1M	stn._938457	yang aku rasain bukan <node>senang</node> dan bahagia tapi <colloc span=4>sedih</colloc>
tenang	senang	'4	corp_iMxd2012_1M	stn._968310	NA dari sakit ke <node>senang</node> dari duka ke <colloc span=4>tenang</colloc>
dalam	senang	'4	corp_iMxd2012_1M	stn._970670	NA NA NA perasaan <node>senang</node> dan sakit berubah-ubah <colloc span=4>dalam</colloc>
nakal	senang	'4	corp_iMxd2012_1M	stn._977326	kepergiaan mereka dengan tersenyum-senyum <node>senang</node> dan mata berbinar <colloc span=4>nakal</colloc>
berlebihan	senang	'4	corp_iNews2008_300K	stn._5290	tidak sampai menimbulkan rasa <node>senang</node> atau sedih secara <colloc span=4>berlebihan</colloc>
